-3.426516195759177208e-04,-8.390033035539090633e-04,6.102164741605520248e-03,3.631146857514977455e-03,4.890550300478935242e-02,-5.164551548659801483e-04,6.227467954158782959e-02,2.196638286113739014e-02,3.599635325372219086e-03,5.896141752600669861e-03,1.723221503198146820e-02,1.541181933134794235e-02,-5.893410416319966316e-04,5.952000501565635204e-04,2.624012297019362450e-03,2.377113327383995056e-03,-1.171521097421646118e-02,-2.777849324047565460e-03,4.333443567156791687e-02,2.298605255782604218e-02,4.234733581542968750e-01,3.951337188482284546e-03,4.981729388236999512e-01,1.155090183019638062e-01,1.089717447757720947e-02,1.601732335984706879e-02,9.011691808700561523e-02,6.725724041461944580e-02,-4.870713688433170319e-03,9.069918887689709663e-04,1.745865121483802795e-02,1.298767514526844025e-02,-1.082820910960435867e-02,2.162889111787080765e-03,4.341194778680801392e-02,2.323841117322444916e-02,4.226673543453216553e-01,-3.878414630889892578e-03,4.960537850856781006e-01,1.155434697866439819e-01,1.174996793270111084e-02,-1.554963365197181702e-02,8.902707695960998535e-02,6.662292033433914185e-02,-4.874254111200571060e-03,-9.853206574916839600e-04,1.754570007324218750e-02,1.291935984045267105e-02,-1.851863635238260031e-04,8.075036457739770412e-04,6.032512057572603226e-03,3.709959331899881363e-03,4.883980005979537964e-02,5.106145981699228287e-04,6.185958534479141235e-02,2.204024605453014374e-02,3.800840117037296295e-03,-6.023481488227844238e-03,1.714978553354740143e-02,1.516712456941604614e-02,-6.547677330672740936e-04,-6.317639490589499474e-04,2.663455903530120850e-03,2.376873977482318878e-03
-1.384678529575467110e-03,-6.957820151001214981e-04,5.445067305117845535e-03,4.523534793406724930e-03,2.147719264030456543e-03,-9.212393313646316528e-03,3.477011993527412415e-02,3.041872568428516388e-02,3.481211513280868530e-02,-1.224467763677239418e-03,5.826791748404502869e-02,3.667912632226943970e-02,1.114140730351209641e-03,8.744930382817983627e-04,7.127238437533378601e-03,5.749257281422615051e-03,-1.060753874480724335e-02,7.748316274955868721e-04,3.720272332429885864e-02,2.941374853253364563e-02,-2.305293083190917969e-02,-3.315818961709737778e-03,1.893413662910461426e-01,1.539030373096466064e-01,3.373622298240661621e-01,-2.462954632937908173e-02,4.695101976394653320e-01,2.240995913743972778e-01,1.747941132634878159e-05,-3.392449812963604927e-03,5.240099877119064331e-02,4.022970795631408691e-02,-8.206898346543312073e-03,6.381819956004619598e-03,3.750748187303543091e-02,3.417672589421272278e-02,2.319584786891937256e-02,1.051155179738998413e-01,2.234138697385787964e-01,2.451409697532653809e-01,1.778243631124496460e-01,1.894160732626914978e-02,3.521672785282135010e-01,2.771744132041931152e-01,8.997406810522079468e-03,-1.189496740698814392e-02,5.118650570511817932e-02,4.336377233266830444e-02,-6.004567258059978485e-04,7.904325611889362335e-04,5.478562787175178528e-03,5.218308884650468826e-03,4.311566241085529327e-03,4.953614901751279831e-03,3.777544200420379639e-02,3.691624850034713745e-02,7.935870438814163208e-03,2.097692806273698807e-03,4.178950190544128418e-02,3.838678821921348572e-02,1.731566269882023335e-03,-3.367845783941447735e-04,6.730350665748119354e-03,5.798486061394214630e-03
-4.726308980025351048e-04,6.533610867336392403e-04,6.626242771744728088e-03,4.260772839188575745e-03,1.296770013868808746e-02,-4.495554603636264801e-04,6.913094967603683472e-02,2.765896171331405640e-02,7.067677564918994904e-03,7.532624527812004089e-03,2.781341597437858582e-02,2.240902557969093323e-02,-4.270760400686413050e-04,6.962022162042558193e-04,3.740920219570398331e-03,3.355632768943905830e-03,2.280301414430141449e-04,2.592660486698150635e-03,4.702555760741233826e-02,2.566682919859886169e-02,1.380724459886550903e-01,9.165617637336254120e-03,5.956938266754150391e-01,1.460431367158889771e-01,2.957677096128463745e-02,1.861033029854297638e-02,1.454637944698333740e-01,8.883908390998840332e-02,-4.360452294349670410e-03,1.752145588397979736e-03,2.549749612808227539e-02,1.749777793884277344e-02,-2.658101730048656464e-04,-2.984351711347699165e-03,4.684160649776458740e-02,2.574323490262031555e-02,1.422882974147796631e-01,-1.211932208389043808e-02,5.935661792755126953e-01,1.449135243892669678e-01,2.814382314682006836e-02,-1.792012527585029602e-02,1.431419998407363892e-01,8.730766177177429199e-02,-4.042425658553838730e-03,-1.570341410115361214e-03,2.538995444774627686e-02,1.728669181466102600e-02,-5.018769879825413227e-04,-6.822538562119007111e-04,6.374566815793514252e-03,4.190016072243452072e-03,1.480733044445514679e-02,-3.702091053128242493e-04,6.942871212959289551e-02,2.734770253300666809e-02,6.438774988055229187e-03,-7.389954291284084320e-03,2.656196616590023041e-02,2.188971266150474548e-02,-3.286332066636532545e-04,-6.668097921647131443e-04,3.675559535622596741e-03,3.258916083723306656e-03
-9.575713193044066429e-04,-4.223695723339915276e-04,4.668839275836944580e-03,3.419183660298585892e-03,2.044870518147945404e-03,-4.322177264839410782e-03,3.056374564766883850e-02,2.296926639974117279e-02,1.583969779312610626e-02,7.764808833599090576e-05,6.787197291851043701e-02,2.849040925502777100e-02,8.896015933714807034e-04,-5.913298809900879860e-05,7.444591261446475983e-03,4.380801692605018616e-03,-7.727902382612228394e-03,-6.118267192505300045e-04,3.228717669844627380e-02,1.958237215876579285e-02,8.388221263885498047e-03,-1.172088738530874252e-02,1.709771603345870972e-01,1.049579828977584839e-01,1.461694836616516113e-01,7.821433246135711670e-05,5.758391618728637695e-01,1.587261408567428589e-01,6.737317889928817749e-03,-6.069792434573173523e-04,5.209039896726608276e-02,2.661646343767642975e-02,-7.925123907625675201e-03,5.762556684203445911e-04,3.200399503111839294e-02,1.954955235123634338e-02,1.070218533277511597e-02,9.541002102196216583e-03,1.713203340768814087e-01,1.054621562361717224e-01,1.454408615827560425e-01,1.021667383611202240e-03,5.776454806327819824e-01,1.594409942626953125e-01,6.157607771456241608e-03,2.555733080953359604e-04,5.167764797806739807e-02,2.674912847578525543e-02,-1.058696536347270012e-03,3.470908268354833126e-04,4.595274571329355240e-03,3.362293820828199387e-03,2.460409887135028839e-03,4.099406301975250244e-03,3.039640188217163086e-02,2.213354595005512238e-02,1.586918346583843231e-02,-3.822441212832927704e-04,6.786590814590454102e-02,2.788930945098400116e-02,7.722997688688337803e-04,-2.922199200838804245e-05,7.291324436664581299e-03,4.339215345680713654e-03
-1.318612368777394295e-03,-3.890999651048332453e-04,3.754836041480302811e-03,2.528430428355932236e-03,2.184233628213405609e-03,-4.558778367936611176e-03,2.206390909850597382e-02,1.612060144543647766e-02,4.995725303888320923e-02,3.838643897324800491e-04,6.226237863302230835e-02,2.253433689475059509e-02,9.955400601029396057e-04,1.052624662406742573e-03,5.073437932878732681e-03,3.542865626513957977e-03,-1.042497158050537109e-02,-4.693217342719435692e-04,2.595553547143936157e-02,1.518285181373357773e-02,-1.959681510925292969e-03,-1.584853976964950562e-02,1.196912974119186401e-01,7.894000411033630371e-02,4.248666167259216309e-01,-7.160179316997528076e-03,4.872888326644897461e-01,1.156379953026771545e-01,1.031534629873931408e-03,3.472974989563226700e-03,3.381044045090675354e-02,2.017258852720260620e-02,-1.066387630999088287e-02,5.442903493531048298e-04,2.604574710130691528e-02,1.517512463033199310e-02,-1.815736293792724609e-03,1.583522558212280273e-02,1.194504052400588989e-01,7.912511378526687622e-02,4.257841706275939941e-01,7.587273605167865753e-03,4.865540564060211182e-01,1.150955557823181152e-01,8.909683674573898315e-04,-3.140961285680532455e-03,3.404485806822776794e-02,2.030520699918270111e-02,-1.361163449473679066e-03,3.993649152107536793e-04,3.750041360035538673e-03,2.532857004553079605e-03,2.469202503561973572e-03,4.620968364179134369e-03,2.184773422777652740e-02,1.582998037338256836e-02,4.985365644097328186e-02,-4.179840907454490662e-04,6.199274212121963501e-02,2.242987975478172302e-02,1.046107267029583454e-03,-1.078237663023173809e-03,5.130949895828962326e-03,3.559509990736842155e-03
-1.248119515366852283e-04,-8.639871957711875439e-04,6.884666159749031067e-03,5.122491624206304550e-03,3.297295793890953064e-02,-2.254331484436988831e-04,5.672428384423255920e-02,3.199195116758346558e-02,6.900576874613761902e-03,8.500899188220500946e-03,2.892349660396575928e-02,2.721704170107841492e-02,-8.627474308013916016e-04,5.996526451781392097e-04,4.218501038849353790e-03,3.962942864745855331e-03,-8.268216624855995178e-03,-5.237546283751726151e-04,5.240941047668457031e-02,3.647841140627861023e-02,3.331276774406433105e-01,1.678350195288658142e-02,4.718808233737945557e-01,1.892205029726028442e-01,3.041476011276245117e-04,-6.425386294722557068e-03,1.592764705419540405e-01,1.345556378364562988e-01,-8.091645315289497375e-03,-5.555829964578151703e-03,3.087299317121505737e-02,2.729587256908416748e-02,-1.352842897176742554e-03,7.997605949640274048e-03,4.851890727877616882e-02,3.977420181035995483e-02,2.029931396245956421e-01,-2.705501392483711243e-02,3.645101487636566162e-01,2.682467103004455566e-01,3.178268671035766602e-03,-1.339166909456253052e-01,2.026038765907287598e-01,2.907202243804931641e-01,-2.556877676397562027e-03,-9.240358136594295502e-03,3.301219642162322998e-02,3.811942040920257568e-02,7.121537346392869949e-04,6.751929176971316338e-04,6.188958417624235153e-03,5.457700230181217194e-03,9.907176718115806580e-03,9.030497167259454727e-04,4.066249728202819824e-02,3.860867768526077271e-02,2.837396226823329926e-03,-3.042771946638822556e-03,3.324443474411964417e-02,4.016919806599617004e-02,-8.083815919235348701e-05,-5.013541085645556450e-04,4.831195808947086334e-03,5.698521621525287628e-03
-6.895064143463969231e-04,-6.234656902961432934e-04,5.901089869439601898e-03,3.751614596694707870e-03,2.759350836277008057e-02,1.001919386908411980e-03,5.085941776633262634e-02,2.466229721903800964e-02,-9.691225364804267883e-03,3.593528876081109047e-03,4.277255013585090637e-02,2.524190209805965424e-02,1.119115040637552738e-05,-4.414854920469224453e-04,5.764117464423179626e-03,4.031111951917409897e-03,-8.732736110687255859e-03,-1.925926422700285912e-03,4.198964685201644897e-02,2.309212833642959595e-02,2.974537611007690430e-01,2.044070139527320862e-02,4.089631438255310059e-01,1.302887648344039917e-01,-1.626924574375152588e-01,2.330638840794563293e-02,3.204183876514434814e-01,1.521967202425003052e-01,3.364883596077561378e-03,-1.898444723337888718e-03,4.232649132609367371e-02,2.817312441766262054e-02,-8.376075886189937592e-03,1.695374259725213051e-03,4.204082861542701721e-02,2.338478714227676392e-02,2.966046929359436035e-01,-1.945423707365989685e-02,4.082196354866027832e-01,1.287656128406524658e-01,-1.619473546743392944e-01,-2.260585315525531769e-02,3.204150795936584473e-01,1.529787927865982056e-01,2.948047593235969543e-03,1.528796739876270294e-03,4.205878823995590210e-02,2.852342836558818817e-02,-4.665982851292937994e-04,6.423345766961574554e-04,5.905766505748033524e-03,3.813542658463120461e-03,2.765715681016445160e-02,-6.704463157802820206e-04,5.058349296450614929e-02,2.436287328600883484e-02,-1.014687307178974152e-02,-3.387649776414036751e-03,4.243814200162887573e-02,2.538459002971649170e-02,-1.450165582355111837e-04,3.832781221717596054e-04,5.788365844637155533e-03,4.193411674350500107e-03
-3.826644096989184618e-04,-3.266536223236471415e-04,6.856633350253105164e-03,6.266656331717967987e-03,1.184061169624328613e-03,-3.859178163111209869e-03,4.573170840740203857e-02,4.321094229817390442e-02,9.974608197808265686e-03,5.770027637481689453e-04,4.542564973235130310e-02,4.070184379816055298e-02,5.931569612585008144e-04,6.088897935114800930e-04,6.762906908988952637e-03,5.919169168919324875e-03,-2.841145731508731842e-03,-1.353508909232914448e-03,5.065316706895828247e-02,4.454265534877777100e-02,-3.842432796955108643e-02,-5.624598637223243713e-02,3.235935866832733154e-01,2.945813834667205811e-01,1.660701632499694824e-01,-1.793089695274829865e-02,3.409843742847442627e-01,2.362841963768005371e-01,1.891139312647283077e-03,3.095486667007207870e-03,4.747411608695983887e-02,3.682417795062065125e-02,-3.114642342552542686e-03,1.745817135088145733e-03,5.060847103595733643e-02,4.426027461886405945e-02,-3.422240912914276123e-02,5.877154693007469177e-02,3.239229619503021240e-01,2.985099554061889648e-01,1.586687266826629639e-01,1.631578058004379272e-02,3.373088240623474121e-01,2.405564188957214355e-01,1.869464060291647911e-03,-3.851731074973940849e-03,4.718751087784767151e-02,3.721442446112632751e-02,-3.896286943927407265e-04,3.685881674755364656e-04,6.854792125523090363e-03,6.250184960663318634e-03,1.173830591142177582e-03,3.677777014672756195e-03,4.565240815281867981e-02,4.338007047772407532e-02,8.905568160116672516e-03,-2.109082415699958801e-04,4.484687373042106628e-02,4.108446836471557617e-02,6.326438160613179207e-04,-5.359558854252099991e-04,6.689196452498435974e-03,5.952380597591400146e-03
-3.142439527437090874e-04,-7.477999897673726082e-04,6.163445767015218735e-03,4.046575631946325302e-03,3.386596962809562683e-02,-3.190988907590508461e-03,5.669953674077987671e-02,2.672236040234565735e-02,2.732503041625022888e-02,8.391130715608596802e-03,4.043751582503318787e-02,2.422092668712139130e-02,3.655891923699527979e-04,9.767224546521902084e-04,3.868125844746828079e-03,3.473446238785982132e-03,-7.898832671344280243e-03,-3.345614299178123474e-03,4.487529397010803223e-02,2.665830589830875397e-02,3.314166963100433350e-01,1.550798024982213974e-02,4.427956342697143555e-01,1.452198922634124756e-01,1.686559021472930908e-01,2.358407527208328247e-02,2.428694963455200195e-01,1.148623526096343994e-01,5.854942137375473976e-04,1.774912700057029724e-03,2.678529918193817139e-02,2.040552906692028046e-02,-8.000718429684638977e-03,2.361396560445427895e-03,4.484266787767410278e-02,2.614527568221092224e-02,3.382578492164611816e-01,-1.757377386093139648e-02,4.436061978340148926e-01,1.430134028196334839e-01,1.668694317340850830e-01,-2.148536778986454010e-02,2.430339157581329346e-01,1.119057163596153259e-01,5.823271931149065495e-04,-1.956165302544832230e-03,2.720378339290618896e-02,2.063849940896034241e-02,-3.397737746126949787e-04,7.375964196398854256e-04,6.210113409906625748e-03,4.008263349533081055e-03,3.489621728658676147e-02,2.141318283975124359e-03,5.671763420104980469e-02,2.593062072992324829e-02,2.717612683773040771e-02,-8.897945284843444824e-03,4.024960473179817200e-02,2.335369214415550232e-02,3.923044423572719097e-04,-1.001741038635373116e-03,3.952891565859317780e-03,3.419499145820736885e-03
-5.523676518350839615e-04,-6.997486343607306480e-04,5.606451537460088730e-03,5.241519305855035782e-03,4.119898192584514618e-03,-4.649325739592313766e-03,3.856516629457473755e-02,3.703587129712104797e-02,8.139339275658130646e-03,-1.799718709662556648e-03,4.221858829259872437e-02,3.738801181316375732e-02,1.706807175651192665e-03,3.665377735160291195e-04,6.463667377829551697e-03,5.523106083273887634e-03,-6.676040124148130417e-03,-6.408197339624166489e-03,3.848268836736679077e-02,3.412301093339920044e-02,1.578863710165023804e-02,-1.069074943661689758e-01,2.313017547130584717e-01,2.490216791629791260e-01,1.764622479677200317e-01,-2.367598377168178558e-02,3.544411063194274902e-01,2.716771960258483887e-01,8.378206752240657806e-03,1.121245138347148895e-02,4.862071946263313293e-02,4.114965721964836121e-02,-9.400345385074615479e-03,-1.350420759990811348e-03,3.786417841911315918e-02,2.940646745264530182e-02,-3.362032771110534668e-02,3.196173347532749176e-04,1.965317726135253906e-01,1.541465967893600464e-01,3.378229737281799316e-01,2.307403087615966797e-02,4.681258201599121094e-01,2.150282859802246094e-01,-6.108144298195838928e-04,2.287318697199225426e-03,5.065108835697174072e-02,3.853972628712654114e-02,-1.225381623953580856e-03,6.442872108891606331e-04,5.452599376440048218e-03,4.614628851413726807e-03,1.666787080466747284e-03,9.201424196362495422e-03,3.507732972502708435e-02,3.035566955804824829e-02,3.374195098876953125e-02,8.809396531432867050e-04,5.695460736751556396e-02,3.532274067401885986e-02,1.031149993650615215e-03,-9.703623363748192787e-04,7.011517882347106934e-03,5.640189163386821747e-03
